query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	evidence_codes	intersection	intersection_genes	PC
query_1	TRUE	9.09018255260318e-06	10612	320	246	0.76875	0.0231813041839427	GO:0050789	GO:BP	regulation of biological process	16592	15367	GO:0008150|GO:0065007	IBA,TAS,TAS,IMP TAS,IMP TAS,IDA IBA TAS IC,IDA IMP ISS IBA TAS,IDA IMP ISS IBA TAS IC,IDA TAS,IMP IBA TAS,IDA IMP ISO IBA TAS,ISS,ISS IBA,TAS NAS,IMP,IDA IMP ISS IBA TAS IC,ISS IBA TAS,IMP,IDA IMP ISS IBA TAS,IDA IMP ISS IBA TAS,IDA IMP IBA,IDA IMP IBA TAS,ISS,IMP,IMP ISS IBA,ISS,IMP IBA NAS,ISS,IDA IGI ISS IBA,IDA IMP ISS,IBA,IDA IEP IBA TAS,IBA TAS,IDA TAS,IMP IGI ISS TAS IC,IDA ISS IBA,IDA IMP ISS IBA TAS,IMP,IDA ISS,IDA IMP,IDA IMP ISS TAS,IDA IMP IGI ISS IBA TAS,ISS IBA TAS,IDA IBA TAS,IDA ISS,IDA IBA TAS,IDA ISS IBA,IDA IMP ISS IBA TAS NAS,IMP ISS TAS,IMP ISS,ISS,IDA IMP ISS IBA TAS IC,IDA IMP IGI IEP ISS IBA TAS NAS,IBA TAS,IDA IBA,IBA,IDA ISS IBA TAS,IDA IBA TAS,IDA IMP ISS IBA TAS NAS,IDA ISS IBA TAS,IMP ISS IBA TAS,IDA IMP IBA,IDA IBA TAS NAS,IDA ISS IBA TAS IC,IDA IMP ISS IBA,IDA ISS TAS,IBA,ISS IBA TAS,IDA IMP IGI ISS IBA TAS NAS,IDA IMP ISS IBA NAS,IBA NAS,IBA,ISS,IDA IMP IBA TAS,IMP IBA,IPI IMP TAS,IDA IMP HMP ISS IBA TAS NAS,IDA IMP ISS IBA TAS,TAS,TAS,TAS,ISS IBA,IDA IBA TAS,IMP TAS,TAS,ISS,IDA IMP,IMP IBA,IMP TAS,IMP TAS,IDA IMP ISS IBA TAS,IMP ISS IBA TAS,TAS,IMP,IDA IMP IGI ISS IBA TAS NAS,IDA IMP TAS,IBA,IMP HMP ISS IBA TAS,IDA IBA,IMP IBA,IDA ISS IBA TAS NAS,IMP ISS,IBA,ISS,IDA IMP TAS NAS,TAS,IDA IMP IBA TAS NAS IC,IDA IMP TAS NAS,ISS,IDA TAS,IDA IBA,TAS,IDA TAS,IDA,IBA TAS,IBA TAS,IDA IMP IGI IEP IBA TAS,IDA TAS NAS,IMP ISS IBA,IDA IMP IGI ISS IBA TAS NAS,IDA IMP IGI ISS TAS NAS,TAS NAS,TAS,IDA IBA,IDA IBA TAS,IDA IBA,IDA,IDA IBA TAS,IBA,IDA IMP IGI ISS TAS,IMP ISS IBA,NAS,IDA,IDA IGI TAS,IGI,IBA TAS,IDA IMP ISS IBA TAS,IDA IMP IGI HMP,IBA,IDA IMP IGI HMP ISS TAS,IDA IMP TAS,IMP IGI ISS,IBA TAS,TAS,ISS,TAS,IDA ISS IBA TAS,IDA IBA TAS,IDA IMP IGI ISO IBA TAS,IDA ISS IC,IMP TAS,IDA IMP IBA TAS,IDA IBA TAS,IDA IBA TAS,IDA IBA TAS,IBA,IBA,IDA IBA TAS,IDA IMP IBA,ISS,ISS,IMP ISS IBA TAS,IGI,IDA TAS,IBA,IDA IMP IGI ISO TAS,IBA,IBA,ISS,IDA ISS IBA,IDA IMP ISS ISO IBA TAS IC,IBA,NAS,IDA ISS IBA TAS NAS IC,IBA TAS,IBA TAS,IBA TAS,IDA IBA TAS,IMP IBA,IDA IMP TAS,IDA IBA TAS,IMP,IDA IMP ISS IBA TAS,IDA IMP IGI ISS IBA TAS IC,IMP IGI ISS TAS NAS,ISS IBA TAS,IDA IMP HMP IBA,IDA IBA,IMP,IDA ISS IBA TAS,ISS IBA TAS,IDA IMP,IDA IBA TAS,IDA IMP IGI ISS IBA TAS IC,IBA,IDA IMP,IDA IMP TAS,IBA,IDA TAS,IMP IGI IBA TAS IC,ISS IBA,ISS IBA TAS,IDA IMP,TAS,IBA,IDA IMP IBA TAS IC,IBA,IDA,IMP ISS IBA TAS,ISS IBA,IDA IMP ISS IBA,IDA IMP IBA TAS,IDA IMP ISS IBA TAS,IDA IBA,IMP,IDA IBA,IDA IMP ISS IBA TAS IC,IDA IBA TAS NAS,IDA IBA TAS,IMP IBA TAS,IDA,IDA IMP IBA,IDA IMP IEP IBA TAS,IDA ISS IBA TAS,IDA IMP ISS IBA TAS,IBA TAS,IDA IGI ISS IBA TAS,IBA,IDA IMP IBA TAS,IDA IMP ISS IBA TAS NAS,IMP IBA,IDA IMP ISS IBA TAS,IDA ISS IBA TAS NAS,IDA IMP IBA TAS,IDA IMP IGI TAS IC,TAS NAS,IDA IMP ISS IBA TAS IC,IDA IMP IGI ISS TAS NAS IC,IDA IMP ISS ISO IBA TAS,ISS IBA,IDA IBA,IDA IMP IBA TAS,ISS IBA TAS,IDA IMP ISS IBA,IGI,IDA IMP TAS	ENSG00000119919,ENSG00000136754,ENSG00000108094,ENSG00000134460,ENSG00000148660,ENSG00000122861,ENSG00000107485,ENSG00000152804,ENSG00000110367,ENSG00000160683,ENSG00000134954,ENSG00000180176,ENSG00000124920,ENSG00000149485,ENSG00000168496,ENSG00000069696,ENSG00000070031,ENSG00000099834,ENSG00000185507,ENSG00000002330,ENSG00000126432,ENSG00000162302,ENSG00000168071,ENSG00000173113,ENSG00000173153,ENSG00000086991,ENSG00000204842,ENSG00000135148,ENSG00000135100,ENSG00000139370,ENSG00000111540,ENSG00000123374,ENSG00000123411,ENSG00000197728,ENSG00000123384,ENSG00000166886,ENSG00000166888,ENSG00000135506,ENSG00000179630,ENSG00000178235,ENSG00000185650,ENSG00000170345,ENSG00000156127,ENSG00000140030,ENSG00000103811,ENSG00000172349,ENSG00000005513,ENSG00000166501,ENSG00000140678,ENSG00000188827,ENSG00000213918,ENSG00000167207,ENSG00000006210,ENSG00000102962,ENSG00000257017,ENSG00000261701,ENSG00000140968,ENSG00000108688,ENSG00000108691,ENSG00000172156,ENSG00000161405,ENSG00000172057,ENSG00000073584,ENSG00000126353,ENSG00000108771,ENSG00000108773,ENSG00000108774,ENSG00000161610,ENSG00000168610,ENSG00000108798,ENSG00000167083,ENSG00000153933,ENSG00000108423,ENSG00000108443,ENSG00000189050,ENSG00000177885,ENSG00000172175,ENSG00000141655,ENSG00000076662,ENSG00000105371,ENSG00000105376,ENSG00000220201,ENSG00000079999,ENSG00000105401,ENSG00000099817,ENSG00000167468,ENSG00000011243,ENSG00000011451,ENSG00000105122,ENSG00000105127,ENSG00000105647,ENSG00000105649,ENSG00000216490,ENSG00000254858,ENSG00000245848,ENSG00000073008,ENSG00000105355,ENSG00000127666,ENSG00000141965,ENSG00000105538,ENSG00000105550,ENSG00000174951,ENSG00000176909,ENSG00000176920,ENSG00000125735,ENSG00000162694,ENSG00000134242,ENSG00000116824,ENSG00000163462,ENSG00000185499,ENSG00000160856,ENSG00000163554,ENSG00000122223,ENSG00000179914,ENSG00000143226,ENSG00000203747,ENSG00000117560,ENSG00000090104,ENSG00000213047,ENSG00000081237,ENSG00000136634,ENSG00000142224,ENSG00000162891,ENSG00000123685,ENSG00000157873,ENSG00000183682,ENSG00000196581,ENSG00000081985,ENSG00000168734,ENSG00000100985,ENSG00000198026,ENSG00000019186,ENSG00000101132,ENSG00000124205,ENSG00000101311,ENSG00000159128,ENSG00000180509,ENSG00000185651,ENSG00000100284,ENSG00000100292,ENSG00000100385,ENSG00000187045,ENSG00000278195,ENSG00000100316,ENSG00000100321,ENSG00000115602,ENSG00000115604,ENSG00000115607,ENSG00000153094,ENSG00000078098,ENSG00000115232,ENSG00000163599,ENSG00000163464,ENSG00000180871,ENSG00000115009,ENSG00000079263,ENSG00000135899,ENSG00000075426,ENSG00000213626,ENSG00000115970,ENSG00000152527,ENSG00000198369,ENSG00000169621,ENSG00000163519,ENSG00000151967,ENSG00000168811,ENSG00000085274,ENSG00000188306,ENSG00000174004,ENSG00000163508,ENSG00000163513,ENSG00000109684,ENSG00000138688,ENSG00000138684,ENSG00000163734,ENSG00000163735,ENSG00000163736,ENSG00000163737,ENSG00000112977,ENSG00000145777,ENSG00000152495,ENSG00000197375,ENSG00000125347,ENSG00000113520,ENSG00000169194,ENSG00000081059,ENSG00000131507,ENSG00000145908,ENSG00000237693,ENSG00000145901,ENSG00000113263,ENSG00000135077,ENSG00000155868,ENSG00000113302,ENSG00000164611,ENSG00000173545,ENSG00000169230,ENSG00000213347,ENSG00000168685,ENSG00000145623,ENSG00000172673,ENSG00000164485,ENSG00000112406,ENSG00000164691,ENSG00000112182,ENSG00000128604,ENSG00000050344,ENSG00000153814,ENSG00000146535,ENSG00000185811,ENSG00000083307,ENSG00000136573,ENSG00000104415,ENSG00000171033,ENSG00000147324,ENSG00000173281,ENSG00000106799,ENSG00000181634,ENSG00000056558,ENSG00000119403,ENSG00000160360,ENSG00000165689,ENSG00000187796,ENSG00000137077,ENSG00000172724,ENSG00000213927,ENSG00000096968,ENSG00000107020,ENSG00000120217,ENSG00000165025,ENSG00000149212,ENSG00000065361,ENSG00000141068,ENSG00000150637,ENSG00000177628,ENSG00000023572,ENSG00000162594,ENSG00000116288,ENSG00000087460,ENSG00000155307,ENSG00000157557,ENSG00000128342,ENSG00000115896,ENSG00000177311,ENSG00000182247,ENSG00000122565	NKX2-3, ABI1, CUL2, IL2RA, PLAU, CAMK2G, GATA3, HHEX, DDX6, CXCR5, ETS1, TH, DRD4, SCT, CDHR5, IRF7, MYRF, FADS1, FEN1, BAD, PRDX5, RPS6KA4, CCDC88B, TRMT112, ESRRA, NOX4, SESN3, TRAFD1, ATXN2, HNF1A, SLC15A4, ERBB3, RAB5B, CDK2, IKZF4, RPS26, LRP1, NAB2, STAT6, OS9, LACC1, SLITRK1, ZFP36L1, BATF, FOS, GPR65, CTSH, IL16, SOX8, PRKCB, ITGAX, SLX4, DNASE1, NOD2, CX3CL1, CCL22, HP, HPR, IRF8, KSR1, CCL7, CCL2, CCL11, SMARCE1, IKZF3, ORMDL3, CCR7, DHX58, KAT2A, RAB5C, HCRT, STAT3, ABI3, GNGT2, DGKE, TUBD1, RPS6KB1, RNFT1, GRB2, MALT1, TNFRSF11A, CD226, ICAM3, KEAP1, ICAM4, ICAM5, CDC37, ZGLP1, POLR2E, GPX4, AKAP8L, WIZ, RASAL3, AKAP8, PIK3R2, RAB3A, IFI30, MPV17L2, CEBPA, PVR, PLIN3, TICAM1, FEM1A, RASIP1, FGF21, FUT1, MAMSTR, FUT2, TNFSF14, EXTL2, PTPN22, CD2, TRIM46, GBA, MUC1, FCRL3, SPTA1, CD244, ITLN1, FCGR2A, FCGR3A, FASLG, RGS1, DENND1B, PTPRC, IL10, IL19, IL20, BATF3, TNFRSF14, BMP8A, AJAP1, IL12RB2, IL23R, PARK7, PKIG, MMP9, ZNF335, CYP24A1, PFDN4, GNAS, EDN3, FERMT1, SAMSN1, IFNGR2, KCNE1, ETS2, UBE2L3, LIF, TOM1, HMOX1, IL2RB, TMPRSS6, SSTR3, RPL3, SYNGR1, IL1RL1, IL18R1, IL18RAP, BCL2L11, FAP, ITGA4, PLCL1, CTLA4, CXCR1, CXCR2, CCL20, SP140, SP110, FOSL2, LBH, THADA, PLEKHH2, SPRED2, APLF, TRAT1, ZBTB38, SCHIP1, IL12A, MYNN, LRRIQ4, NRROS, UBE2E2, EOMES, TGFBR2, CLNK, IL21, KIAA1109, CXCL3, CXCL5, PPBP, PF4, DAP, TSLP, CAMK4, IL4, IRF1, IL13, SLC22A5, TCF7, NDFIP1, TNIP1, ZNF300, IRGM, ITK, HAVCR2, MED7, IL12B, PTTG1, ZNF622, PRELID1, MXD3, IL7R, OSMR, THEMIS, IL22RA2, HECA, TAGAP, BACH2, IRF5, NFE2L3, CBX3, GNA12, JAZF1, IKZF1, GRHL2, BLK, CCN4, PKIA, MFHAS1, PPP1R3B, TGFBR1, TNFSF15, TRAF1, PHF19, GPSM1, ENTR1, CARD9, CCL21, CCL19, CCL27, JAK2, PLGRKT, CD274, SYK, GLRX2	PC13
query_1	TRUE	1.00571533037267e-05	2239	320	76	0.2375	0.0339437248771773	GO:0051246	GO:BP	regulation of protein metabolic process	16592	15747	GO:0019538|GO:0051171|GO:0060255|GO:0080090	IDA,IDA TAS,IDA,IDA ISS IBA,IMP,ISS,NAS,IMP IC,ISS,IDA IMP ISS,IDA,IMP ISS TAS,IGI,ISS IC,IDA IGI TAS,IMP,IMP IBA,IMP NAS,IMP,TAS,TAS,IMP,IMP,IMP,TAS,IMP IBA,IBA,IMP IBA,IDA,IDA,IDA,IMP IGI TAS,IDA ISS IBA NAS,IDA,TAS,IBA,IBA,IBA,IMP,IBA,IDA,IDA,IGI,IDA ISO,IMP ISS IBA,IDA,ISS,IDA,IMP,IDA,IGI IBA,IDA IMP IBA,IMP,IDA,IDA,IDA,ISS,IMP,IDA IBA,IMP,IDA,IDA IBA,IMP,IMP,IDA ISS,IDA ISS,ISS,IBA,IMP,IMP,IDA ISS,IMP IGI TAS,IC,IDA IMP IGI IC,ISS IBA,IDA	ENSG00000152804,ENSG00000110367,ENSG00000069696,ENSG00000002330,ENSG00000162302,ENSG00000086991,ENSG00000204842,ENSG00000123384,ENSG00000166886,ENSG00000185650,ENSG00000103811,ENSG00000167207,ENSG00000006210,ENSG00000126353,ENSG00000168610,ENSG00000108443,ENSG00000189050,ENSG00000172175,ENSG00000141655,ENSG00000079999,ENSG00000105401,ENSG00000011243,ENSG00000105127,ENSG00000254858,ENSG00000245848,ENSG00000105538,ENSG00000105550,ENSG00000134242,ENSG00000185499,ENSG00000160856,ENSG00000179914,ENSG00000117560,ENSG00000081237,ENSG00000136634,ENSG00000162891,ENSG00000157873,ENSG00000183682,ENSG00000168734,ENSG00000100985,ENSG00000198026,ENSG00000101132,ENSG00000124205,ENSG00000185651,ENSG00000153094,ENSG00000198369,ENSG00000168811,ENSG00000163513,ENSG00000138684,ENSG00000112977,ENSG00000145777,ENSG00000113520,ENSG00000131507,ENSG00000237693,ENSG00000145901,ENSG00000113302,ENSG00000169230,ENSG00000164485,ENSG00000146535,ENSG00000171033,ENSG00000147324,ENSG00000106799,ENSG00000181634,ENSG00000119403,ENSG00000187796,ENSG00000137077,ENSG00000172724,ENSG00000096968,ENSG00000107020,ENSG00000165025,ENSG00000065361,ENSG00000141068,ENSG00000177628,ENSG00000162594,ENSG00000116288,ENSG00000155307,ENSG00000128342	HHEX, DDX6, DRD4, BAD, RPS6KA4, NOX4, ATXN2, ERBB3, LRP1, NAB2, ZFP36L1, CTSH, NOD2, CX3CL1, KSR1, CCR7, STAT3, RPS6KB1, RNFT1, MALT1, TNFRSF11A, KEAP1, CDC37, AKAP8L, AKAP8, MPV17L2, CEBPA, RASIP1, FGF21, PTPN22, GBA, MUC1, FCRL3, ITLN1, FASLG, PTPRC, IL10, IL20, TNFRSF14, BMP8A, IL23R, PARK7, PKIG, MMP9, ZNF335, PFDN4, EDN3, SAMSN1, UBE2L3, LIF, BCL2L11, SPRED2, IL12A, TGFBR2, IL21, DAP, TSLP, IL4, NDFIP1, TNIP1, IRGM, IL12B, PRELID1, IL22RA2, GNA12, PKIA, MFHAS1, TGFBR1, TNFSF15, PHF19, CARD9, CCL21, CCL19, JAK2, PLGRKT, SYK	PC13
query_1	TRUE	1.02224247049056e-05	1683	320	62	0.19375	0.0368389780154486	GO:0050790	GO:BP	regulation of catalytic activity	16592	15368	GO:0065009	IDA,IDA,IDA ISS IBA,ISS,ISS IC,ISS,IDA,IDA,TAS,ISS TAS,IBA,IBA,IDA,IBA,IBA,IDA IBA,IC,IGI,IMP,IMP,TAS,IBA,TAS,ISS,IMP ISS IBA,IMP,IDA,IMP IGI TAS,IDA,IDA ISS IBA NAS,IDA IBA,IBA,IMP,IDA IBA,IGI,IDA ISO,IBA,ISS IBA,ISS,IMP,IGI IBA,IMP,ISS,IDA,IDA,IDA,IMP,IDA IBA,IDA,IDA IBA,IDA,IMP,IDA IBA,IDA ISS IBA,ISS,IMP,IMP IBA,IDA ISS,IMP,IC,IDA IMP IGI ISS IC,IDA ISO TAS	ENSG00000152804,ENSG00000069696,ENSG00000002330,ENSG00000086991,ENSG00000123384,ENSG00000166886,ENSG00000140030,ENSG00000103811,ENSG00000103227,ENSG00000167207,ENSG00000006210,ENSG00000102962,ENSG00000257017,ENSG00000108688,ENSG00000108691,ENSG00000172156,ENSG00000126353,ENSG00000168610,ENSG00000172175,ENSG00000141655,ENSG00000105401,ENSG00000105647,ENSG00000245848,ENSG00000141965,ENSG00000105538,ENSG00000134242,ENSG00000160856,ENSG00000117560,ENSG00000090104,ENSG00000081237,ENSG00000067208,ENSG00000168734,ENSG00000100985,ENSG00000124205,ENSG00000185651,ENSG00000153094,ENSG00000115009,ENSG00000198369,ENSG00000163513,ENSG00000112977,ENSG00000113520,ENSG00000237693,ENSG00000113263,ENSG00000113302,ENSG00000173545,ENSG00000169230,ENSG00000083307,ENSG00000171033,ENSG00000106799,ENSG00000181634,ENSG00000160360,ENSG00000187796,ENSG00000137077,ENSG00000172724,ENSG00000096968,ENSG00000165025,ENSG00000065361,ENSG00000141068,ENSG00000177628,ENSG00000162594,ENSG00000116288,ENSG00000087460	HHEX, DRD4, BAD, NOX4, ERBB3, LRP1, NAB2, GPR65, CTSH, LMF1, NOD2, CX3CL1, CCL22, HP, KSR1, CCL7, CCL2, CCL11, CCR7, STAT3, MALT1, TNFRSF11A, CDC37, PIK3R2, CEBPA, FEM1A, RASIP1, PTPN22, GBA, FCRL3, FASLG, RGS1, PTPRC, IL23R, PARK7, EVI5, PKIG, MMP9, GNAS, EDN3, UBE2L3, BCL2L11, CCL20, SPRED2, TGFBR2, DAP, IL4, IRGM, ITK, IL12B, ZNF622, PRELID1, GRHL2, PKIA, TGFBR1, TNFSF15, GPSM1, CARD9, CCL21, CCL19, JAK2, SYK	PC13
query_1	TRUE	1.03973888546985e-05	780	320	37	0.115625	0.0474358974358974	GO:0042327	GO:BP	positive regulation of phosphorylation	16592	11706	GO:0016310|GO:0042325|GO:0045937	IDA,ISS,IMP,ISS,ISS,ISS TAS,IGI,IC,TAS,IMP,IMP,IBA,IDA,ISS IBA NAS,TAS,IBA,IBA,IMP,IDA,IDA,ISS,IDA,IDA,IGI IBA,IMP,IDA,IDA,IDA,IDA,IDA,IDA ISS,ISS,IMP IBA,IDA,IC,IMP IC,IDA	ENSG00000069696,ENSG00000002330,ENSG00000162302,ENSG00000086991,ENSG00000166886,ENSG00000167207,ENSG00000006210,ENSG00000126353,ENSG00000168610,ENSG00000172175,ENSG00000141655,ENSG00000105550,ENSG00000179914,ENSG00000081237,ENSG00000162891,ENSG00000157873,ENSG00000183682,ENSG00000100985,ENSG00000124205,ENSG00000168811,ENSG00000163513,ENSG00000138684,ENSG00000145777,ENSG00000113520,ENSG00000237693,ENSG00000113302,ENSG00000173545,ENSG00000106799,ENSG00000181634,ENSG00000137077,ENSG00000172724,ENSG00000096968,ENSG00000065361,ENSG00000141068,ENSG00000162594,ENSG00000116288,ENSG00000128342	DRD4, BAD, RPS6KA4, NOX4, ERBB3, NAB2, NOD2, CX3CL1, KSR1, CCR7, STAT3, MALT1, TNFRSF11A, FGF21, ITLN1, PTPRC, IL20, TNFRSF14, BMP8A, IL23R, PARK7, MMP9, EDN3, LIF, IL12A, TGFBR2, IL21, TSLP, IL4, IRGM, IL12B, ZNF622, TGFBR1, TNFSF15, CCL21, CCL19, JAK2	PC13
query_1	TRUE	1.08766640118753e-05	498	320	28	0.0875	0.0562248995983936	GO:0051345	GO:BP	positive regulation of hydrolase activity	16592	15831	GO:0043085|GO:0051336	IDA ISS IBA,IDA,IDA,IBA,IBA,IBA,IBA,IDA IBA,IC,IGI,IMP,IDA,IMP IGI TAS,IDA,ISS,IDA IBA,IDA ISO,IBA,IMP,ISS,IDA,IDA IBA,IMP,IDA IBA,ISS IBA,ISS,IMP,IDA ISO	ENSG00000002330,ENSG00000140030,ENSG00000103811,ENSG00000006210,ENSG00000102962,ENSG00000108688,ENSG00000108691,ENSG00000172156,ENSG00000126353,ENSG00000168610,ENSG00000172175,ENSG00000160856,ENSG00000117560,ENSG00000090104,ENSG00000081237,ENSG00000067208,ENSG00000153094,ENSG00000115009,ENSG00000112977,ENSG00000113263,ENSG00000169230,ENSG00000181634,ENSG00000187796,ENSG00000137077,ENSG00000172724,ENSG00000096968,ENSG00000165025,ENSG00000087460	BAD, GPR65, CTSH, CX3CL1, CCL22, CCL7, CCL2, CCL11, CCR7, STAT3, MALT1, FCRL3, FASLG, RGS1, PTPRC, EVI5, GNAS, BCL2L11, CCL20, DAP, ITK, PRELID1, TNFSF15, CARD9, CCL21, CCL19, JAK2, SYK	PC13
query_1	TRUE	1.14593853924698e-05	252	320	19	0.059375	0.0753968253968254	GO:0071356	GO:BP	cellular response to tumor necrosis factor	16592	19441	GO:0034612|GO:0071345	IEP,IDA,IBA,IBA,IBA,IEP ISS IBA,IBA,IMP ISS IBA TAS,TAS,TAS,TAS,IBA,TAS,IBA TAS,IBA,IBA,IDA,IMP,IMP	ENSG00000107485,ENSG00000185650,ENSG00000006210,ENSG00000102962,ENSG00000108688,ENSG00000108691,ENSG00000172156,ENSG00000141655,ENSG00000125735,ENSG00000117560,ENSG00000157873,ENSG00000115009,ENSG00000181634,ENSG00000056558,ENSG00000137077,ENSG00000172724,ENSG00000096968,ENSG00000165025,ENSG00000177628	GATA3, ZFP36L1, CX3CL1, CCL22, CCL7, CCL2, CCL11, TNFRSF11A, TNFSF14, GBA, FASLG, TNFRSF14, CCL20, TNFSF15, TRAF1, CCL21, CCL19, JAK2, SYK	PC13
query_1	TRUE	1.21613687448953e-05	51	320	9	0.028125	0.176470588235294	GO:0046635	GO:BP	positive regulation of alpha-beta T cell activation	16592	14295	GO:0046631|GO:0046634|GO:0050870	ISS,IMP,IBA,IDA,IDA ISS,IDA ISS IC,ISS,IBA,ISS IC	ENSG00000172175,ENSG00000105122,ENSG00000134242,ENSG00000168811,ENSG00000163513,ENSG00000113302,ENSG00000172724,ENSG00000165025,ENSG00000162594	MALT1, RASAL3, PTPN22, IL23R, IL12A, TGFBR2, IL12B, CCL19, SYK	PC13
query_1	TRUE	1.41647863206276e-05	52	320	9	0.028125	0.173076923076923	GO:0002287	GO:BP	alpha-beta T cell activation involved in immune response	16592	951	GO:0002286|GO:0046631	ISS,ISS,ISS,IMP IBA,ISS,IBA,IDA ISS,ISS,ISS	ENSG00000156127,ENSG00000168610,ENSG00000172175,ENSG00000163508,ENSG00000138684,ENSG00000113520,ENSG00000113302,ENSG00000172724,ENSG00000162594	BATF, STAT3, MALT1, IL23R, EOMES, IL21, IL4, IL12B, CCL19	PC13
query_1	TRUE	1.41647863206276e-05	52	320	9	0.028125	0.173076923076923	GO:0002720	GO:BP	positive regulation of cytokine production involved in immune response	16592	1370	GO:0001819|GO:0002367|GO:0002702|GO:0002718	IDA,IMP,IMP,ISS IBA,IMP,IBA,IDA,IDA,IBA	ENSG00000179630,ENSG00000167207,ENSG00000172175,ENSG00000127666,ENSG00000213047,ENSG00000157873,ENSG00000115604,ENSG00000113520,ENSG00000150637	LACC1, NOD2, MALT1, CD226, TICAM1, DENND1B, TNFRSF14, IL18R1, IL4	PC13
query_1	TRUE	1.41647863206276e-05	52	320	9	0.028125	0.173076923076923	GO:0002293	GO:BP	alpha-beta T cell differentiation involved in immune response	16592	957	GO:0002287|GO:0002292|GO:0046632	ISS,ISS,ISS,IMP IBA,ISS,IBA,IDA ISS,ISS,ISS	ENSG00000156127,ENSG00000168610,ENSG00000172175,ENSG00000163508,ENSG00000138684,ENSG00000113520,ENSG00000113302,ENSG00000172724,ENSG00000162594	BATF, STAT3, MALT1, IL23R, EOMES, IL21, IL4, IL12B, CCL19	PC13
query_1	TRUE	1.41647863206276e-05	52	320	9	0.028125	0.173076923076923	GO:0032653	GO:BP	regulation of interleukin-10 production	16592	8926	GO:0001817|GO:0032613	ISS,IGI,IMP,IGI IBA,IGI,IDA IMP TAS,IDA IMP,IMP,IMP	ENSG00000167207,ENSG00000168610,ENSG00000145777,ENSG00000113520,ENSG00000169194,ENSG00000113302,ENSG00000120217,ENSG00000165025,ENSG00000162594	NOD2, STAT3, IL23R, TSLP, IL4, IL13, IL12B, CD274, SYK	PC13
query_1	TRUE	1.44902303629021e-05	10	320	5	0.015625	0.5	GO:0043011	GO:BP	myeloid dendritic cell differentiation	16592	12129	GO:0001773|GO:0002573|GO:0097028	ISS,ISS,ISS,IMP,IDA IBA	ENSG00000156127,ENSG00000123685,ENSG00000163513,ENSG00000152495,ENSG00000113520	BATF, BATF3, TGFBR2, CAMK4, IL4	PC13
query_1	TRUE	1.45327155681062e-05	121	320	13	0.040625	0.107438016528926	GO:0002706	GO:BP	regulation of lymphocyte mediated immunity	16592	1356	GO:0002449|GO:0002703	ISS,IMP,IDA IMP,IMP,ISS,NAS,IDA,IDA,IDA IBA,IDA ISS IBA TAS,IDA ISS,IDA IMP IBA,ISS	ENSG00000139370,ENSG00000172175,ENSG00000073008,ENSG00000213047,ENSG00000081237,ENSG00000136634,ENSG00000115604,ENSG00000168811,ENSG00000138684,ENSG00000113520,ENSG00000113302,ENSG00000150637,ENSG00000162594	SLC15A4, MALT1, CD226, PVR, DENND1B, PTPRC, IL10, IL23R, IL18R1, IL12A, IL21, IL4, IL12B	PC13
query_1	TRUE	1.65228434679889e-05	53	320	9	0.028125	0.169811320754717	GO:0032613	GO:BP	interleukin-10 production	16592	8886	GO:0001816	ISS,IGI,IMP,IGI IBA,IGI,IDA IMP TAS,IDA IMP,IMP,IMP	ENSG00000167207,ENSG00000168610,ENSG00000145777,ENSG00000113520,ENSG00000169194,ENSG00000113302,ENSG00000120217,ENSG00000165025,ENSG00000162594	NOD2, STAT3, IL23R, TSLP, IL4, IL13, IL12B, CD274, SYK	PC13
query_1	TRUE	1.67590332383492e-05	831	320	38	0.11875	0.0457280385078219	GO:0000165	GO:BP	MAPK cascade	16592	72	GO:0035556	TAS,IDA,IDA ISS,IDA,IDA ISS TAS,IGI IBA TAS,IBA,IBA,IMP IBA,IBA,IC,TAS,IMP,TAS,IMP TAS,IDA,IMP IBA,IDA,TAS,ISS,IDA,TAS,IBA,IMP,ISS IBA,IDA IBA,IDA IMP,IMP,IBA,IDA,IDA IBA,IDA IMP ISS IBA,TAS,ISS,TAS,IDA ISS TAS,IMP,IDA	ENSG00000134460,ENSG00000069696,ENSG00000185650,ENSG00000103811,ENSG00000167207,ENSG00000006210,ENSG00000102962,ENSG00000108688,ENSG00000108691,ENSG00000172156,ENSG00000126353,ENSG00000177885,ENSG00000141655,ENSG00000105122,ENSG00000105647,ENSG00000105550,ENSG00000134242,ENSG00000160856,ENSG00000163554,ENSG00000081237,ENSG00000124205,ENSG00000100385,ENSG00000115009,ENSG00000213626,ENSG00000198369,ENSG00000145901,ENSG00000173545,ENSG00000147324,ENSG00000056558,ENSG00000187796,ENSG00000137077,ENSG00000172724,ENSG00000096968,ENSG00000165025,ENSG00000065361,ENSG00000141068,ENSG00000177628,ENSG00000128342	IL2RA, DRD4, ERBB3, ZFP36L1, CTSH, NOD2, CX3CL1, CCL22, KSR1, CCL7, CCL2, CCL11, CCR7, GRB2, TNFRSF11A, RASAL3, PIK3R2, FGF21, PTPN22, GBA, FCRL3, SPTA1, PTPRC, EDN3, LIF, IL2RB, CCL20, LBH, SPRED2, TNIP1, ZNF622, MFHAS1, TRAF1, CARD9, CCL21, CCL19, JAK2, SYK	PC13
