"File_ID"	"First_Author"	"Year"	"Reference"	"Trait_ID_2.0"	"Trait_long"	"Trait_class"	"N0"	"N1"	"N"	"URL"	"Chip"	"Population"	"Collection"	"Retrieval_date"	"Public"	"Notes"	"Trait"
"ST19_OTHER_UNSPE_INJURI_ABDOMEN_LOWER_BACK_PELVIS_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"ST19_OTHER_UNSPE_INJURI_ABDOMEN_LOWER_BACK_PELVIS"	"Other and unspecified injuries of abdomen, lower back and pelvis (FinnGen)"	"OTH"	212839	160	212999	"***REMOVED***finngen_R5_ST19_OTHER_UNSPE_INJURI_ABDOMEN_LOWER_BACK_PELVIS.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"ST19_OTHER_UNSPE_INJURI_ABDOMEN_LOWER_BACK_PELVIS_FinnGen_FinnGenR5_1"
"ST19_OTHER_UNSPE_INJURI_ANKLE_FOOT_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"ST19_OTHER_UNSPE_INJURI_ANKLE_FOOT"	"Other and unspecified injuries of ankle and foot (FinnGen)"	"OTH"	206804	485	207289	"***REMOVED***finngen_R5_ST19_OTHER_UNSPE_INJURI_ANKLE_FOOT.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"ST19_OTHER_UNSPE_INJURI_ANKLE_FOOT_FinnGen_FinnGenR5_1"
"ST19_OTHER_UNSPE_INJURI_HEAD_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"ST19_OTHER_UNSPE_INJURI_HEAD"	"Other and unspecified injuries of head (FinnGen)"	"OTH"	196254	489	196743	"***REMOVED***finngen_R5_ST19_OTHER_UNSPE_INJURI_HEAD.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"ST19_OTHER_UNSPE_INJURI_HEAD_FinnGen_FinnGenR5_1"
"ST19_OTHER_UNSPE_INJURI_LOWER_LEG_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"ST19_OTHER_UNSPE_INJURI_LOWER_LEG"	"Other and unspecified injuries of lower leg (FinnGen)"	"OTH"	191178	849	192027	"***REMOVED***finngen_R5_ST19_OTHER_UNSPE_INJURI_LOWER_LEG.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"ST19_OTHER_UNSPE_INJURI_LOWER_LEG_FinnGen_FinnGenR5_1"
"ST19_OTHER_UNSPE_INJURI_NECK_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"ST19_OTHER_UNSPE_INJURI_NECK"	"Other and unspecified injuries of neck (FinnGen)"	"OTH"	215476	96	215572	"***REMOVED***finngen_R5_ST19_OTHER_UNSPE_INJURI_NECK.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"ST19_OTHER_UNSPE_INJURI_NECK_FinnGen_FinnGenR5_1"
"ST19_OTHER_UNSPE_INJURI_SHOUL_UPPER_ARM_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"ST19_OTHER_UNSPE_INJURI_SHOUL_UPPER_ARM"	"Other and unspecified injuries of shoulder and upper arm (FinnGen)"	"OTH"	202866	284	203150	"***REMOVED***finngen_R5_ST19_OTHER_UNSPE_INJURI_SHOUL_UPPER_ARM.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"ST19_OTHER_UNSPE_INJURI_SHOUL_UPPER_ARM_FinnGen_FinnGenR5_1"
"ST19_OTHER_UNSPE_INJURI_THORAX_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"ST19_OTHER_UNSPE_INJURI_THORAX"	"Other and unspecified injuries of thorax (FinnGen)"	"OTH"	211861	195	212056	"***REMOVED***finngen_R5_ST19_OTHER_UNSPE_INJURI_THORAX.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"ST19_OTHER_UNSPE_INJURI_THORAX_FinnGen_FinnGenR5_1"
"ST19_OTHER_UNSPE_INJURI_WRIST_HAND_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"ST19_OTHER_UNSPE_INJURI_WRIST_HAND"	"Other and unspecified injuries of wrist and hand (FinnGen)"	"OTH"	199036	416	199452	"***REMOVED***finngen_R5_ST19_OTHER_UNSPE_INJURI_WRIST_HAND.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"ST19_OTHER_UNSPE_INJURI_WRIST_HAND_FinnGen_FinnGenR5_1"
"ST19_POISO_DRUGS_MEDICAM_BIOLO_SUBST_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"ST19_POISO_DRUGS_MEDICAM_BIOLO_SUBST"	"Poisoning by drugs, medicaments and biological substances (FinnGen)"	"OTH"	213568	5224	218792	"***REMOVED***finngen_R5_ST19_POISO_DRUGS_MEDICAM_BIOLO_SUBST.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"ST19_POISO_DRUGS_MEDICAM_BIOLO_SUBST_FinnGen_FinnGenR5_1"
"ST19_POISO_MEDICI_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"ST19_POISO_MEDICI"	"Poisoning by medicine (FinnGen)"	"OTH"	213568	4668	218236	"***REMOVED***finngen_R5_ST19_POISO_MEDICI.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"ST19_POISO_MEDICI_FinnGen_FinnGenR5_1"
"ST19_POISO_MEDICI_ADVERSE_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"ST19_POISO_MEDICI_ADVERSE"	"Poisoning by medicine, drug-induced (FinnGen)"	"OTH"	217287	1505	218792	"***REMOVED***finngen_R5_ST19_POISO_MEDICI_ADVERSE.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"ST19_POISO_MEDICI_ADVERSE_FinnGen_FinnGenR5_1"
"ST19_POISO_NARCOT_PSYCHOD_HALLUCINOG_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"ST19_POISO_NARCOT_PSYCHOD_HALLUCINOG"	"Poisoning by narcotics and psychodysleptics [hallucinogens] (FinnGen)"	"OTH"	213568	270	213838	"***REMOVED***finngen_R5_ST19_POISO_NARCOT_PSYCHOD_HALLUCINOG.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"ST19_POISO_NARCOT_PSYCHOD_HALLUCINOG_FinnGen_FinnGenR5_1"
"ST19_POST_TRAU_WOUND_INFECTION_NOT_ELSEW_CLASSIFIED_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"ST19_POST_TRAU_WOUND_INFECTION_NOT_ELSEW_CLASSIFIED"	"Post-traumatic wound infection, not elsewhere classified (FinnGen)"	"OTH"	218275	271	218546	"***REMOVED***finngen_R5_ST19_POST_TRAU_WOUND_INFECTION_NOT_ELSEW_CLASSIFIED.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"ST19_POST_TRAU_WOUND_INFECTION_NOT_ELSEW_CLASSIFIED_FinnGen_FinnGenR5_1"
"ST19_SEQUEL_INJURI_HEAD_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"ST19_SEQUEL_INJURI_HEAD"	"Sequelae of injuries of head (FinnGen)"	"OTH"	214859	713	215572	"***REMOVED***finngen_R5_ST19_SEQUEL_INJURI_HEAD.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"ST19_SEQUEL_INJURI_HEAD_FinnGen_FinnGenR5_1"
"ST19_SEQUEL_INJURI_LOWER_LIMB_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"ST19_SEQUEL_INJURI_LOWER_LIMB"	"Sequelae of injuries of lower limb (FinnGen)"	"OTH"	214859	1468	216327	"***REMOVED***finngen_R5_ST19_SEQUEL_INJURI_LOWER_LIMB.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"ST19_SEQUEL_INJURI_LOWER_LIMB_FinnGen_FinnGenR5_1"
"ST19_SEQUEL_INJURI_NECK_TRUNK_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"ST19_SEQUEL_INJURI_NECK_TRUNK"	"Sequelae of injuries of neck and trunk (FinnGen)"	"OTH"	214859	363	215222	"***REMOVED***finngen_R5_ST19_SEQUEL_INJURI_NECK_TRUNK.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"ST19_SEQUEL_INJURI_NECK_TRUNK_FinnGen_FinnGenR5_1"
"ST19_SEQUEL_INJURI_POISO_OTHER_CONSE_EXTER_CAUSES_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"ST19_SEQUEL_INJURI_POISO_OTHER_CONSE_EXTER_CAUSES"	"Sequelae of injuries, of poisoning and of other consequences of external causes (FinnGen)"	"OTH"	214859	3933	218792	"***REMOVED***finngen_R5_ST19_SEQUEL_INJURI_POISO_OTHER_CONSE_EXTER_CAUSES.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"ST19_SEQUEL_INJURI_POISO_OTHER_CONSE_EXTER_CAUSES_FinnGen_FinnGenR5_1"
"ST19_SEQUEL_INJURI_UPPER_LIMB_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"ST19_SEQUEL_INJURI_UPPER_LIMB"	"Sequelae of injuries of upper limb (FinnGen)"	"OTH"	214859	1431	216290	"***REMOVED***finngen_R5_ST19_SEQUEL_INJURI_UPPER_LIMB.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"ST19_SEQUEL_INJURI_UPPER_LIMB_FinnGen_FinnGenR5_1"
"ST19_SUPERF_FROST_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"ST19_SUPERF_FROST"	"Superficial frostbite (FinnGen)"	"OTH"	218631	98	218729	"***REMOVED***finngen_R5_ST19_SUPERF_FROST.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"ST19_SUPERF_FROST_FinnGen_FinnGenR5_1"
"ST19_SUPERF_INJURI_INVOLVI_MULTIPLE_BODY_REGIONS_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"ST19_SUPERF_INJURI_INVOLVI_MULTIPLE_BODY_REGIONS"	"Superficial injuries involving multiple body regions (FinnGen)"	"OTH"	218350	303	218653	"***REMOVED***finngen_R5_ST19_SUPERF_INJURI_INVOLVI_MULTIPLE_BODY_REGIONS.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"ST19_SUPERF_INJURI_INVOLVI_MULTIPLE_BODY_REGIONS_FinnGen_FinnGenR5_1"
"ST19_SUPERF_INJURY_ABDOMEN_LOWER_BACK_PELVIS_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"ST19_SUPERF_INJURY_ABDOMEN_LOWER_BACK_PELVIS"	"Superficial injury of abdomen, lower back and pelvis (FinnGen)"	"OTH"	212839	1957	214796	"***REMOVED***finngen_R5_ST19_SUPERF_INJURY_ABDOMEN_LOWER_BACK_PELVIS.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"ST19_SUPERF_INJURY_ABDOMEN_LOWER_BACK_PELVIS_FinnGen_FinnGenR5_1"
"ST19_SUPERF_INJURY_ANKLE_FOOT_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"ST19_SUPERF_INJURY_ANKLE_FOOT"	"Superficial injury of ankle and foot (FinnGen)"	"OTH"	206804	1453	208257	"***REMOVED***finngen_R5_ST19_SUPERF_INJURY_ANKLE_FOOT.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"ST19_SUPERF_INJURY_ANKLE_FOOT_FinnGen_FinnGenR5_1"
"ST19_SUPERF_INJURY_FOREA_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"ST19_SUPERF_INJURY_FOREA"	"Superficial injury of forearm (FinnGen)"	"OTH"	205768	1212	206980	"***REMOVED***finngen_R5_ST19_SUPERF_INJURY_FOREA.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"ST19_SUPERF_INJURY_FOREA_FinnGen_FinnGenR5_1"
"ST19_SUPERF_INJURY_HEAD_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"ST19_SUPERF_INJURY_HEAD"	"Superficial injury of head (FinnGen)"	"OTH"	196254	2875	199129	"***REMOVED***finngen_R5_ST19_SUPERF_INJURY_HEAD.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"ST19_SUPERF_INJURY_HEAD_FinnGen_FinnGenR5_1"
"ST19_SUPERF_INJURY_HIP_THIGH_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"ST19_SUPERF_INJURY_HIP_THIGH"	"Superficial injury of hip and thigh (FinnGen)"	"OTH"	211460	1801	213261	"***REMOVED***finngen_R5_ST19_SUPERF_INJURY_HIP_THIGH.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"ST19_SUPERF_INJURY_HIP_THIGH_FinnGen_FinnGenR5_1"
"ST19_SUPERF_INJURY_LOWER_LEG_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"ST19_SUPERF_INJURY_LOWER_LEG"	"Superficial injury of lower leg (FinnGen)"	"OTH"	191178	3270	194448	"***REMOVED***finngen_R5_ST19_SUPERF_INJURY_LOWER_LEG.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"ST19_SUPERF_INJURY_LOWER_LEG_FinnGen_FinnGenR5_1"
"ST19_SUPERF_INJURY_NECK_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"ST19_SUPERF_INJURY_NECK"	"Superficial injury of neck (FinnGen)"	"OTH"	215476	253	215729	"***REMOVED***finngen_R5_ST19_SUPERF_INJURY_NECK.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"ST19_SUPERF_INJURY_NECK_FinnGen_FinnGenR5_1"
"ST19_SUPERF_INJURY_SHOUL_UPPER_ARM_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"ST19_SUPERF_INJURY_SHOUL_UPPER_ARM"	"Superficial injury of shoulder and upper arm (FinnGen)"	"OTH"	202866	1386	204252	"***REMOVED***finngen_R5_ST19_SUPERF_INJURY_SHOUL_UPPER_ARM.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"ST19_SUPERF_INJURY_SHOUL_UPPER_ARM_FinnGen_FinnGenR5_1"
"ST19_SUPERF_INJURY_THORAX_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"ST19_SUPERF_INJURY_THORAX"	"Superficial injury of thorax (FinnGen)"	"OTH"	211861	2039	213900	"***REMOVED***finngen_R5_ST19_SUPERF_INJURY_THORAX.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"ST19_SUPERF_INJURY_THORAX_FinnGen_FinnGenR5_1"
"ST19_SUPERF_INJURY_WRIST_HAND_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"ST19_SUPERF_INJURY_WRIST_HAND"	"Superficial injury of wrist and hand (FinnGen)"	"OTH"	199036	2542	201578	"***REMOVED***finngen_R5_ST19_SUPERF_INJURY_WRIST_HAND.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"ST19_SUPERF_INJURY_WRIST_HAND_FinnGen_FinnGenR5_1"
"ST19_TOXIC_EFFECT_ALCOHOL_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"ST19_TOXIC_EFFECT_ALCOHOL"	"Toxic effect of alcohol (FinnGen)"	"OTH"	216892	385	217277	"***REMOVED***finngen_R5_ST19_TOXIC_EFFECT_ALCOHOL.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"ST19_TOXIC_EFFECT_ALCOHOL_FinnGen_FinnGenR5_1"
"ST19_TOXIC_EFFECT_CARBON_MONOX_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"ST19_TOXIC_EFFECT_CARBON_MONOX"	"Toxic effect of carbon monoxide (FinnGen)"	"OTH"	216892	231	217123	"***REMOVED***finngen_R5_ST19_TOXIC_EFFECT_CARBON_MONOX.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"ST19_TOXIC_EFFECT_CARBON_MONOX_FinnGen_FinnGenR5_1"
"ST19_TOXIC_EFFECT_CONTACT_W_VENOMO_ANIMALS_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"ST19_TOXIC_EFFECT_CONTACT_W_VENOMO_ANIMALS"	"Toxic effect of contact with venomous animals (FinnGen)"	"OTH"	216892	511	217403	"***REMOVED***finngen_R5_ST19_TOXIC_EFFECT_CONTACT_W_VENOMO_ANIMALS.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"ST19_TOXIC_EFFECT_CONTACT_W_VENOMO_ANIMALS_FinnGen_FinnGenR5_1"
"ST19_TOXIC_EFFECT_ETHAN_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"ST19_TOXIC_EFFECT_ETHAN"	"Toxic effect of ethanol (FinnGen)"	"OTH"	218070	722	218792	"***REMOVED***finngen_R5_ST19_TOXIC_EFFECT_ETHAN.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"ST19_TOXIC_EFFECT_ETHAN_FinnGen_FinnGenR5_1"
"ST19_TOXIC_EFFECT_OTHER_GASES_FUMES_VAPOU_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"ST19_TOXIC_EFFECT_OTHER_GASES_FUMES_VAPOU"	"Toxic effect of other gases, fumes and vapours (FinnGen)"	"OTH"	216892	90	216982	"***REMOVED***finngen_R5_ST19_TOXIC_EFFECT_OTHER_GASES_FUMES_VAPOU.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"ST19_TOXIC_EFFECT_OTHER_GASES_FUMES_VAPOU_FinnGen_FinnGenR5_1"
"ST19_TOXIC_EFFECT_OTHER_UNSPE_SUBST_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"ST19_TOXIC_EFFECT_OTHER_UNSPE_SUBST"	"Toxic effect of other and unspecified substances (FinnGen)"	"OTH"	216892	194	217086	"***REMOVED***finngen_R5_ST19_TOXIC_EFFECT_OTHER_UNSPE_SUBST.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"ST19_TOXIC_EFFECT_OTHER_UNSPE_SUBST_FinnGen_FinnGenR5_1"
"ST19_TOXIC_EFFEC_SUBST_CHIEF_NONME_SOURCE_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"ST19_TOXIC_EFFEC_SUBST_CHIEF_NONME_SOURCE"	"Toxic effects of substances chiefly nonmedicinal as to source (FinnGen)"	"OTH"	216892	1900	218792	"***REMOVED***finngen_R5_ST19_TOXIC_EFFEC_SUBST_CHIEF_NONME_SOURCE.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"ST19_TOXIC_EFFEC_SUBST_CHIEF_NONME_SOURCE_FinnGen_FinnGenR5_1"
"ST19_TRAUMAT_AMPUT_WRIST_HAND_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"ST19_TRAUMAT_AMPUT_WRIST_HAND"	"Traumatic amputation of wrist and hand (FinnGen)"	"OTH"	199036	612	199648	"***REMOVED***finngen_R5_ST19_TRAUMAT_AMPUT_WRIST_HAND.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"ST19_TRAUMAT_AMPUT_WRIST_HAND_FinnGen_FinnGenR5_1"
"ST19_TRAUMAT_ISCHA_MUSCLE_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"ST19_TRAUMAT_ISCHA_MUSCLE"	"Traumatic ischaemia of muscle (FinnGen)"	"OTH"	218275	198	218473	"***REMOVED***finngen_R5_ST19_TRAUMAT_ISCHA_MUSCLE.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"ST19_TRAUMAT_ISCHA_MUSCLE_FinnGen_FinnGenR5_1"
"ST19_TRAUMAT_SUBAR_HAEMORRHAGE_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"ST19_TRAUMAT_SUBAR_HAEMORRHAGE"	"Traumatic subarachnoid haemorrhage (FinnGen)"	"OTH"	136576	416	136992	"***REMOVED***finngen_R5_ST19_TRAUMAT_SUBAR_HAEMORRHAGE.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"ST19_TRAUMAT_SUBAR_HAEMORRHAGE_FinnGen_FinnGenR5_1"
"ST19_TRAUMAT_SUBDU_HAEMORRHAGE_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"ST19_TRAUMAT_SUBDU_HAEMORRHAGE"	"Traumatic subdural haemorrhage (FinnGen)"	"OTH"	136576	1682	138258	"***REMOVED***finngen_R5_ST19_TRAUMAT_SUBDU_HAEMORRHAGE.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"ST19_TRAUMAT_SUBDU_HAEMORRHAGE_FinnGen_FinnGenR5_1"
"ph987_PanUKBB_PanUKBBR1_1-hg38.tsv.gz"	"PanUKBB"	2020	"PanUKBBR1"	"ph987"	"Toxic effect of other gases, fumes, or vapors (UKBB)"	"OTH"	419038	135	419173	"https://www.dropbox.com/s/p46yv9ceveglafm/phecode-987-both_sexes.tsv.bgz?dl=0"	NA	"European (EUR)"	"PanUKBB"	2020-06-18T00:00:00Z	"Y"	"PanUKBB R1 release. Filtered by 300k SNP manifest"	"ph987_PanUKBB_PanUKBBR1_1"
"20002_1660_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1660"	"Rosacea (UKBB)"	"IMD"	360556	585	361141	"https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/20002_1660.gwas.imputed_v3.both_sexes.tsv.bgz"	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	2020-05-10T00:00:00Z	"Y"	"These are UKBB files. Since they're many and big, I filtered then by the 300k SNP manifest. Thus files in 02-Processed/ are not complete files"	"20002_1660_Neale_UKBB_1"
"ARTRHO_POSTDYSENTERIC_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"ARTRHO_POSTDYSENTERIC"	"Postydysenteric arthropathy (FinnGen)"	"IMD"	217683	128	217811	"***REMOVED***finngen_R5_ARTRHO_POSTDYSENTERIC.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"ARTRHO_POSTDYSENTERIC_FinnGen_FinnGenR5_1"
