Trait	PC	Delta	Var.Delta	P	First_Author	Trait_ID_2.0	Trait_long	Trait_class	Population	Label	FDR.PC	stars
MYO_Miller_26291516_1	PC10	0.0107918325189859	4.96232132440085e-05	0.125527666307012	Miller	MYO	Myositis	IMD	European	IIM (Miller)	0.417840343791173	""
MYO_Miller_26291516_1	PC11	0.00542513130236189	3.58806568519006e-05	0.365099417377455	Miller	MYO	Myositis	IMD	European	IIM (Miller)	0.669093405017026	""
MYO_Miller_26291516_1	PC12	-0.0209299044977078	3.71821473632877e-05	0.000598227509891668	Miller	MYO	Myositis	IMD	European	IIM (Miller)	0.00265648233945494	●
MYO_Miller_26291516_1	PC13	0.0238693927911937	3.75852347553808e-05	9.88353914958628e-05	Miller	MYO	Myositis	IMD	European	IIM (Miller)	0.00030951083126336	●
N14_GLOMER_NEPHRITIS_FinnGen_FinnGenR7_1	PC1	-0.00312852224462845	3.39121777931143e-05	0.591107768189941	FinnGen	N14_GLOMER_NEPHRITIS	Glomerulonephritis (FinnGen)	IMD	European (Finnish)	Glomerulonephritis	0.75089495042432	""
N14_GLOMER_NEPHRITIS_FinnGen_FinnGenR7_1	PC2	-0.00235823695871781	3.38952254246739e-05	0.685434217039546	FinnGen	N14_GLOMER_NEPHRITIS	Glomerulonephritis (FinnGen)	IMD	European (Finnish)	Glomerulonephritis	0.916479458738269	""
N14_GLOMER_NEPHRITIS_FinnGen_FinnGenR7_1	PC3	-0.0175698950692394	3.20641813806652e-05	0.00191674587011183	FinnGen	N14_GLOMER_NEPHRITIS	Glomerulonephritis (FinnGen)	IMD	European (Finnish)	Glomerulonephritis	0.00616466914981913	●
N14_GLOMER_NEPHRITIS_FinnGen_FinnGenR7_1	PC4	0.00388478940215762	3.09488460747726e-05	0.484986374383688	FinnGen	N14_GLOMER_NEPHRITIS	Glomerulonephritis (FinnGen)	IMD	European (Finnish)	Glomerulonephritis	0.803172896582052	""
N14_GLOMER_NEPHRITIS_FinnGen_FinnGenR7_1	PC5	0.00966096616334492	2.88824033466239e-05	0.0722333049902283	FinnGen	N14_GLOMER_NEPHRITIS	Glomerulonephritis (FinnGen)	IMD	European (Finnish)	Glomerulonephritis	0.206169097739295	""
N14_GLOMER_NEPHRITIS_FinnGen_FinnGenR7_1	PC6	-0.00699149302760466	2.85088444443312e-05	0.190390944784125	FinnGen	N14_GLOMER_NEPHRITIS	Glomerulonephritis (FinnGen)	IMD	European (Finnish)	Glomerulonephritis	0.510619013591193	""
N14_GLOMER_NEPHRITIS_FinnGen_FinnGenR7_1	PC7	0.00198952500342145	2.75064041666732e-05	0.704432901718456	FinnGen	N14_GLOMER_NEPHRITIS	Glomerulonephritis (FinnGen)	IMD	European (Finnish)	Glomerulonephritis	0.883825922411958	""
N14_GLOMER_NEPHRITIS_FinnGen_FinnGenR7_1	PC8	-0.0142997131292421	3.13312461176363e-05	0.0106281898504604	FinnGen	N14_GLOMER_NEPHRITIS	Glomerulonephritis (FinnGen)	IMD	European (Finnish)	Glomerulonephritis	0.0401509394350726	○
N14_GLOMER_NEPHRITIS_FinnGen_FinnGenR7_1	PC9	-0.0120088255198334	3.05107479426723e-05	0.0296996588383319	FinnGen	N14_GLOMER_NEPHRITIS	Glomerulonephritis (FinnGen)	IMD	European (Finnish)	Glomerulonephritis	0.137252792301417	""
N14_GLOMER_NEPHRITIS_FinnGen_FinnGenR7_1	PC10	0.0097575808990121	3.77270322647092e-05	0.11214966989399	FinnGen	N14_GLOMER_NEPHRITIS	Glomerulonephritis (FinnGen)	IMD	European (Finnish)	Glomerulonephritis	0.399482964012407	""
N14_GLOMER_NEPHRITIS_FinnGen_FinnGenR7_1	PC11	0.00419540536417933	2.99593511596847e-05	0.443383504142093	FinnGen	N14_GLOMER_NEPHRITIS	Glomerulonephritis (FinnGen)	IMD	European (Finnish)	Glomerulonephritis	0.745565417954705	""
N14_GLOMER_NEPHRITIS_FinnGen_FinnGenR7_1	PC12	-0.0110207205460192	2.99371543436289e-05	0.0439874979844548	FinnGen	N14_GLOMER_NEPHRITIS	Glomerulonephritis (FinnGen)	IMD	European (Finnish)	Glomerulonephritis	0.104690245203002	""
N14_GLOMER_NEPHRITIS_FinnGen_FinnGenR7_1	PC13	0.00790585671242383	3.20890931748089e-05	0.162826020680658	FinnGen	N14_GLOMER_NEPHRITIS	Glomerulonephritis (FinnGen)	IMD	European (Finnish)	Glomerulonephritis	0.252459888742649	""
NMOIGGp_Estrada_29769526_1	PC1	0.0584671471094804	0.00042419153472543	0.00452871402121386	Estrada	NMOIGGp	IgG+ Neuromyelitis Optica	IMD	European	IgG+ Neuromyelitis Optica	0.013643467557581	○
NMOIGGp_Estrada_29769526_1	PC2	0.0507540900619245	0.000409973751513525	0.012188268096481	Estrada	NMOIGGp	IgG+ Neuromyelitis Optica	IMD	European	IgG+ Neuromyelitis Optica	0.059810470246649	""
NMOIGGp_Estrada_29769526_1	PC3	0.00112290817865826	0.000387211301507589	0.954493373890889	Estrada	NMOIGGp	IgG+ Neuromyelitis Optica	IMD	European	IgG+ Neuromyelitis Optica	0.987693143417528	""
NMOIGGp_Estrada_29769526_1	PC4	0.00532172350398117	0.000392922341416983	0.788336050088426	Estrada	NMOIGGp	IgG+ Neuromyelitis Optica	IMD	European	IgG+ Neuromyelitis Optica	0.963470399475472	""
NMOIGGp_Estrada_29769526_1	PC5	0.0115446357077945	0.000344787917122453	0.534117170779641	Estrada	NMOIGGp	IgG+ Neuromyelitis Optica	IMD	European	IgG+ Neuromyelitis Optica	0.771597170777164	""
NMOIGGp_Estrada_29769526_1	PC6	-0.00188951000026459	0.000342782002602402	0.918711918412746	Estrada	NMOIGGp	IgG+ Neuromyelitis Optica	IMD	European	IgG+ Neuromyelitis Optica	0.963938660972912	""
NMOIGGp_Estrada_29769526_1	PC7	-0.0102480210129271	0.000329214291153951	0.572204517251176	Estrada	NMOIGGp	IgG+ Neuromyelitis Optica	IMD	European	IgG+ Neuromyelitis Optica	0.83130562155487	""
NMOIGGp_Estrada_29769526_1	PC8	-0.0457556808831488	0.000386766219435524	0.0199868411010838	Estrada	NMOIGGp	IgG+ Neuromyelitis Optica	IMD	European	IgG+ Neuromyelitis Optica	0.0660676136396937	""
NMOIGGp_Estrada_29769526_1	PC9	-0.0152920799254577	0.000376921320036841	0.430893044502202	Estrada	NMOIGGp	IgG+ Neuromyelitis Optica	IMD	European	IgG+ Neuromyelitis Optica	0.756845347538923	""
NMOIGGp_Estrada_29769526_1	PC10	0.00318974540118185	0.000464974694975542	0.882402016461242	Estrada	NMOIGGp	IgG+ Neuromyelitis Optica	IMD	European	IgG+ Neuromyelitis Optica	0.995058871913097	""
NMOIGGp_Estrada_29769526_1	PC11	0.0379517357664606	0.000350392683949759	0.0426145163821938	Estrada	NMOIGGp	IgG+ Neuromyelitis Optica	IMD	European	IgG+ Neuromyelitis Optica	0.20698479385637	""
NMOIGGp_Estrada_29769526_1	PC12	-0.0462322576644375	0.00034647449567451	0.013000373144457	Estrada	NMOIGGp	IgG+ Neuromyelitis Optica	IMD	European	IgG+ Neuromyelitis Optica	0.0401829715374125	○
NMOIGGp_Estrada_29769526_1	PC13	0.0218510256450803	0.000385179757474412	0.265548911112507	Estrada	NMOIGGp	IgG+ Neuromyelitis Optica	IMD	European	IgG+ Neuromyelitis Optica	0.378446951166327	""
PM_Miller_26291516_1	PC1	0.0326453424151247	0.000127005344132261	0.00377056383957426	Miller	PM	Polymyositis	IMD	European	Polymyositis (Miller)	0.0116544700495932	○
PM_Miller_26291516_1	PC2	0.0210436188104401	0.000113955565706205	0.0486896057960499	Miller	PM	Polymyositis	IMD	European	Polymyositis (Miller)	0.192504571936521	""
PM_Miller_26291516_1	PC3	-0.028144866974797	0.000114210055783182	0.00844891549374803	Miller	PM	Polymyositis	IMD	European	Polymyositis (Miller)	0.0232467270232605	○
PM_Miller_26291516_1	PC4	-0.00928227177139099	0.000118091749238068	0.393010598288328	Miller	PM	Polymyositis	IMD	European	Polymyositis (Miller)	0.714019254905512	""
PM_Miller_26291516_1	PC5	-0.0119196937556183	9.82201854458938e-05	0.229084488326944	Miller	PM	Polymyositis	IMD	European	Polymyositis (Miller)	0.460102179087027	""
PM_Miller_26291516_1	PC6	0.010580962159718	9.77738150651542e-05	0.284585925101946	Miller	PM	Polymyositis	IMD	European	Polymyositis (Miller)	0.607456952235544	""
PM_Miller_26291516_1	PC7	0.00165660908145102	9.52012213680874e-05	0.865179390323934	Miller	PM	Polymyositis	IMD	European	Polymyositis (Miller)	0.934215172165543	""
PM_Miller_26291516_1	PC8	-0.0234185730659655	0.000102095431114842	0.0204656151311726	Miller	PM	Polymyositis	IMD	European	Polymyositis (Miller)	0.0667235123454668	""
PM_Miller_26291516_1	PC9	-0.0312350513324216	0.000108768077324025	0.0027447790651769	Miller	PM	Polymyositis	IMD	European	Polymyositis (Miller)	0.0186644976432029	○
PM_Miller_26291516_1	PC10	0.0143022816903143	0.000139301091283176	0.225592025273892	Miller	PM	Polymyositis	IMD	European	Polymyositis (Miller)	0.588538829210984	""
PM_Miller_26291516_1	PC11	0.00657855007053672	0.000100910767508638	0.512545306784356	Miller	PM	Polymyositis	IMD	European	Polymyositis (Miller)	0.779415281871072	""
PM_Miller_26291516_1	PC12	-0.0110657881629549	0.000104515543565017	0.27907026016826	Miller	PM	Polymyositis	IMD	European	Polymyositis (Miller)	0.447091336829611	""
PM_Miller_26291516_1	PC13	0.041260551184644	0.000106261981978482	6.26407062339924e-05	Miller	PM	Polymyositis	IMD	European	Polymyositis (Miller)	0.000201466055185003	●
PM_Rothwell_up_1	PC1	0.0186546184122789	5.93082055931657e-05	0.0154223643921374	Rothwell	PM	Polymyositis	IMD	European	Polymyositis (Rothwell)	0.0398969861448772	○
PM_Rothwell_up_1	PC2	0.0285479025423206	5.3621917435313e-05	9.67706820573388e-05	Rothwell	PM	Polymyositis	IMD	European	Polymyositis (Rothwell)	0.00082255079748738	●
PM_Rothwell_up_1	PC3	-0.0320616216310246	5.19095673864797e-05	8.5863042872138e-06	Rothwell	PM	Polymyositis	IMD	European	Polymyositis (Rothwell)	3.92988542376324e-05	●
PM_Rothwell_up_1	PC4	-0.018561277183149	4.66755048812847e-05	0.00659093561410842	Rothwell	PM	Polymyositis	IMD	European	Polymyositis (Rothwell)	0.0482659284971632	○
PM_Rothwell_up_1	PC5	0.000444950533497503	4.47807040194575e-05	0.946986507338354	Rothwell	PM	Polymyositis	IMD	European	Polymyositis (Rothwell)	0.984204317670429	""
PM_Rothwell_up_1	PC6	-0.0027772617393516	4.4443343706566e-05	0.676975091669042	Rothwell	PM	Polymyositis	IMD	European	Polymyositis (Rothwell)	0.858328764365916	""
PM_Rothwell_up_1	PC7	0.00349399524377806	4.55811828218362e-05	0.604791235356124	Rothwell	PM	Polymyositis	IMD	European	Polymyositis (Rothwell)	0.836862290783474	""
PM_Rothwell_up_1	PC8	-0.0200812966750596	4.74789332691805e-05	0.00356433356767432	Rothwell	PM	Polymyositis	IMD	European	Polymyositis (Rothwell)	0.0166335566491468	○
PM_Rothwell_up_1	PC9	-0.0235608811482154	4.7829163026122e-05	0.000657321065010261	Rothwell	PM	Polymyositis	IMD	European	Polymyositis (Rothwell)	0.00539456598180835	●
PM_Rothwell_up_1	PC10	0.0134982545774803	6.3636487425738e-05	0.0906280304901988	Rothwell	PM	Polymyositis	IMD	European	Polymyositis (Rothwell)	0.345111540106677	""
PM_Rothwell_up_1	PC11	0.0128941219270626	4.63749963782949e-05	0.0583003762930316	Rothwell	PM	Polymyositis	IMD	European	Polymyositis (Rothwell)	0.245269569103038	""
PM_Rothwell_up_1	PC12	-0.0122588738847258	4.64014599412412e-05	0.0719180788121811	Rothwell	PM	Polymyositis	IMD	European	Polymyositis (Rothwell)	0.161476441106595	""
PM_Rothwell_up_1	PC13	0.0173774816689114	4.82755334008562e-05	0.0123823833484164	Rothwell	PM	Polymyositis	IMD	European	Polymyositis (Rothwell)	0.0271613570223327	○
SJOS_Lessard_up_1	PC1	0.0307116884639502	1.90841257048812e-05	2.06240593557787e-12	Khatri	SJOS	Sjögren's syndrome	IMD	European	Sjögren's syndrome	1.36347947963204e-11	●
SJOS_Lessard_up_1	PC2	0.0464975727536448	1.72729812263766e-05	4.67635680329257e-29	Khatri	SJOS	Sjögren's syndrome	IMD	European	Sjögren's syndrome	7.41981946122421e-27	●
SJOS_Lessard_up_1	PC3	-0.0184938928844615	1.6872402310916e-05	6.72041395694891e-06	Khatri	SJOS	Sjögren's syndrome	IMD	European	Sjögren's syndrome	3.13619317990949e-05	●
SJOS_Lessard_up_1	PC4	0.012999356601299	1.76290963880009e-05	0.00196122637018902	Khatri	SJOS	Sjögren's syndrome	IMD	European	Sjögren's syndrome	0.0178362578265254	○
SJOS_Lessard_up_1	PC5	-0.00250453883757963	1.51602850690103e-05	0.520067379281352	Khatri	SJOS	Sjögren's syndrome	IMD	European	Sjögren's syndrome	0.765243490158509	""
SJOS_Lessard_up_1	PC6	-0.00209594338933076	1.51837206887428e-05	0.590655579364126	Khatri	SJOS	Sjögren's syndrome	IMD	European	Sjögren's syndrome	0.806837090130946	""
SJOS_Lessard_up_1	PC7	0.00712425081203516	1.46598077340324e-05	0.0627873374079853	Khatri	SJOS	Sjögren's syndrome	IMD	European	Sjögren's syndrome	0.305989313387731	""
SJOS_Lessard_up_1	PC8	-0.0146342409203744	1.62501151756017e-05	0.000283096914238674	Khatri	SJOS	Sjögren's syndrome	IMD	European	Sjögren's syndrome	0.001845947002433	●
SJOS_Lessard_up_1	PC9	-0.0098369171685346	1.66564541401103e-05	0.0159402233705577	Khatri	SJOS	Sjögren's syndrome	IMD	European	Sjögren's syndrome	0.0872131761423617	""
SJOS_Lessard_up_1	PC10	-0.00498260063274257	2.07152553004911e-05	0.2736306176845	Khatri	SJOS	Sjögren's syndrome	IMD	European	Sjögren's syndrome	0.643787457008225	""
SJOS_Lessard_up_1	PC11	0.00974298072247517	1.55438209337102e-05	0.0134649650772	Khatri	SJOS	Sjögren's syndrome	IMD	European	Sjögren's syndrome	0.100145677761675	""
SJOS_Lessard_up_1	PC12	-0.0193623674284714	1.56039492925982e-05	9.50410802849091e-07	Khatri	SJOS	Sjögren's syndrome	IMD	European	Sjögren's syndrome	7.41632036321586e-06	●
SJOS_Lessard_up_1	PC13	0.0125337440918562	1.72963027968836e-05	0.00258058285159127	Khatri	SJOS	Sjögren's syndrome	IMD	European	Sjögren's syndrome	0.00649924570030394	●
SSC_LopezIsac_31672989_1	PC1	0.0324097915879047	2.06295401202565e-05	9.63547250274628e-13	LopezIsac	SSC	Systemic Sclerosis	IMD	European	Systemic Sclerosis	6.45983790324962e-12	●
SSC_LopezIsac_31672989_1	PC2	0.0469222857056575	1.66915222909234e-05	1.56926502450347e-30	LopezIsac	SSC	Systemic Sclerosis	IMD	European	Systemic Sclerosis	3.73485075831826e-28	●
SSC_LopezIsac_31672989_1	PC3	-0.0142017137017052	1.62365506926917e-05	0.000424330228820281	LopezIsac	SSC	Systemic Sclerosis	IMD	European	Systemic Sclerosis	0.00151865555577785	●
SSC_LopezIsac_31672989_1	PC4	0.00404611890627358	1.72265033790625e-05	0.329632133449825	LopezIsac	SSC	Systemic Sclerosis	IMD	European	Systemic Sclerosis	0.65377039800882	""
SSC_LopezIsac_31672989_1	PC5	-0.0103717815417396	1.59889224854074e-05	0.00949096896933355	LopezIsac	SSC	Systemic Sclerosis	IMD	European	Systemic Sclerosis	0.0386128310205365	○
SSC_LopezIsac_31672989_1	PC6	-0.00558162426887384	1.47830069358764e-05	0.146582871752946	LopezIsac	SSC	Systemic Sclerosis	IMD	European	Systemic Sclerosis	0.447265685605143	""
SSC_LopezIsac_31672989_1	PC7	0.0124739441699149	1.55701000145808e-05	0.00157096540113499	LopezIsac	SSC	Systemic Sclerosis	IMD	European	Systemic Sclerosis	0.0241219203529115	○
SSC_LopezIsac_31672989_1	PC8	-0.012354713673027	1.4864288800761e-05	0.00135296105811649	LopezIsac	SSC	Systemic Sclerosis	IMD	European	Systemic Sclerosis	0.00677904698593104	●
SSC_LopezIsac_31672989_1	PC9	-0.0119418937247326	1.61098078785821e-05	0.00292720063244748	LopezIsac	SSC	Systemic Sclerosis	IMD	European	Systemic Sclerosis	0.019352048625625	○
SSC_LopezIsac_31672989_1	PC10	0.00211748191907225	2.00704990788557e-05	0.636462156702517	LopezIsac	SSC	Systemic Sclerosis	IMD	European	Systemic Sclerosis	0.91433642684479	""
SSC_LopezIsac_31672989_1	PC11	0.0147062013762668	1.57051647351262e-05	0.000206523617659434	LopezIsac	SSC	Systemic Sclerosis	IMD	European	Systemic Sclerosis	0.00395774861354186	●
SSC_LopezIsac_31672989_1	PC12	-0.0230115040082036	1.45765172171645e-05	1.66788479666756e-09	LopezIsac	SSC	Systemic Sclerosis	IMD	European	Systemic Sclerosis	1.76425147380835e-08	●
SSC_LopezIsac_31672989_1	PC13	0.018003967785029	1.52046085899113e-05	3.88914174403106e-06	LopezIsac	SSC	Systemic Sclerosis	IMD	European	Systemic Sclerosis	1.39190336102164e-05	●
ph371.3_PanUKBB_PanUKBBR2_1	PC1	-0.00940411284206456	1.65142750186961e-05	0.0206604979406187	PanUKBB	ph371.3	Inflammation of eyelids (UKBB)	IMD	Trans-ethnic (CSA,EUR)	Inflammation of eyelids	0.0528731022566371	""
ph371.3_PanUKBB_PanUKBBR2_1	PC2	-0.00234101384463371	1.52915290504262e-05	0.549401214262605	PanUKBB	ph371.3	Inflammation of eyelids (UKBB)	IMD	Trans-ethnic (CSA,EUR)	Inflammation of eyelids	0.858001916912573	""
ph371.3_PanUKBB_PanUKBBR2_1	PC3	-0.0142337066918328	1.44956703778787e-05	0.000185112146294183	PanUKBB	ph371.3	Inflammation of eyelids (UKBB)	IMD	Trans-ethnic (CSA,EUR)	Inflammation of eyelids	0.000688385794031493	●
ph371.3_PanUKBB_PanUKBBR2_1	PC4	-0.0101789527540172	1.50764309192294e-05	0.0087537614844727	PanUKBB	ph371.3	Inflammation of eyelids (UKBB)	IMD	Trans-ethnic (CSA,EUR)	Inflammation of eyelids	0.0581435602040477	""
ph371.3_PanUKBB_PanUKBBR2_1	PC5	-0.00191386349248458	1.31239291189826e-05	0.597292474308692	PanUKBB	ph371.3	Inflammation of eyelids (UKBB)	IMD	Trans-ethnic (CSA,EUR)	Inflammation of eyelids	0.821708721881322	""
ph371.3_PanUKBB_PanUKBBR2_1	PC6	0.00414629767141209	1.29294216301233e-05	0.248865030257833	PanUKBB	ph371.3	Inflammation of eyelids (UKBB)	IMD	Trans-ethnic (CSA,EUR)	Inflammation of eyelids	0.572269344940717	""
ph371.3_PanUKBB_PanUKBBR2_1	PC7	-0.00360894821849864	1.23734271669169e-05	0.304904627447607	PanUKBB	ph371.3	Inflammation of eyelids (UKBB)	IMD	Trans-ethnic (CSA,EUR)	Inflammation of eyelids	0.625112070833349	""
ph371.3_PanUKBB_PanUKBBR2_1	PC8	0.00292559453791595	1.42410526720686e-05	0.438190561166526	PanUKBB	ph371.3	Inflammation of eyelids (UKBB)	IMD	Trans-ethnic (CSA,EUR)	Inflammation of eyelids	0.641074061935299	""
ph371.3_PanUKBB_PanUKBBR2_1	PC9	-0.00535042014064186	1.43150329113215e-05	0.157321465838768	PanUKBB	ph371.3	Inflammation of eyelids (UKBB)	IMD	Trans-ethnic (CSA,EUR)	Inflammation of eyelids	0.456622540937675	""
ph371.3_PanUKBB_PanUKBBR2_1	PC10	-0.000925345084960067	1.75416756417667e-05	0.825141593645173	PanUKBB	ph371.3	Inflammation of eyelids (UKBB)	IMD	Trans-ethnic (CSA,EUR)	Inflammation of eyelids	0.995058871913097	""
ph371.3_PanUKBB_PanUKBBR2_1	PC11	0.00366794678786325	1.32550813368249e-05	0.313709295669459	PanUKBB	ph371.3	Inflammation of eyelids (UKBB)	IMD	Trans-ethnic (CSA,EUR)	Inflammation of eyelids	0.635231830524772	""
ph371.3_PanUKBB_PanUKBBR2_1	PC12	-0.00866930126989802	1.31403813953349e-05	0.0167772362050891	PanUKBB	ph371.3	Inflammation of eyelids (UKBB)	IMD	Trans-ethnic (CSA,EUR)	Inflammation of eyelids	0.0483997844461964	○
ph371.3_PanUKBB_PanUKBBR2_1	PC13	-0.00259819304360485	1.45495650540422e-05	0.49577296069125	PanUKBB	ph371.3	Inflammation of eyelids (UKBB)	IMD	Trans-ethnic (CSA,EUR)	Inflammation of eyelids	0.614915721031375	""
ph495_PanUKBB_PanUKBBR2_1	PC1	-0.00448617826369816	1.7565106099129e-06	0.000711934849050021	PanUKBB	ph495	Asthma (UKBB)	IMD	Trans-ethnic (CSA,EUR,MID)	Asthma	0.00249177197167507	●
ph495_PanUKBB_PanUKBBR2_1	PC2	0.000784162750753056	1.62553447115493e-06	0.538523857407246	PanUKBB	ph495	Asthma (UKBB)	IMD	Trans-ethnic (CSA,EUR,MID)	Asthma	0.857315572327254	""
ph495_PanUKBB_PanUKBBR2_1	PC3	-0.00567158612811689	1.54057927386948e-06	4.89040748498567e-06	PanUKBB	ph495	Asthma (UKBB)	IMD	Trans-ethnic (CSA,EUR,MID)	Asthma	2.35134743722543e-05	●
ph495_PanUKBB_PanUKBBR2_1	PC4	-0.00662932326569135	1.60372848035459e-06	1.65123921947172e-07	PanUKBB	ph495	Asthma (UKBB)	IMD	Trans-ethnic (CSA,EUR,MID)	Asthma	3.57268122031154e-06	●
ph495_PanUKBB_PanUKBBR2_1	PC5	0.00567097554835456	1.3951141750934e-06	1.57690644152896e-06	PanUKBB	ph495	Asthma (UKBB)	IMD	Trans-ethnic (CSA,EUR,MID)	Asthma	2.14459276047939e-05	●
ph495_PanUKBB_PanUKBBR2_1	PC6	0.00347370005907002	1.37473167209094e-06	0.00304982892579981	PanUKBB	ph495	Asthma (UKBB)	IMD	Trans-ethnic (CSA,EUR,MID)	Asthma	0.0241067244986615	○
ph495_PanUKBB_PanUKBBR2_1	PC7	-0.00452641056765485	1.3154190703287e-06	7.92725348954238e-05	PanUKBB	ph495	Asthma (UKBB)	IMD	Trans-ethnic (CSA,EUR,MID)	Asthma	0.00221963097707187	●
ph495_PanUKBB_PanUKBBR2_1	PC8	0.00217342466537221	1.51364203190373e-06	0.0772988024841488	PanUKBB	ph495	Asthma (UKBB)	IMD	Trans-ethnic (CSA,EUR,MID)	Asthma	0.183055870559477	""
ph495_PanUKBB_PanUKBBR2_1	PC9	-0.0082600281490194	1.5224078448933e-06	2.16458766623799e-11	PanUKBB	ph495	Asthma (UKBB)	IMD	Trans-ethnic (CSA,EUR,MID)	Asthma	5.42286173225939e-10	●
ph495_PanUKBB_PanUKBBR2_1	PC10	-0.00300082642300168	1.86505260683798e-06	0.0279968696408011	PanUKBB	ph495	Asthma (UKBB)	IMD	Trans-ethnic (CSA,EUR,MID)	Asthma	0.167925202173913	""
ph495_PanUKBB_PanUKBBR2_1	PC11	-0.00634470701122468	1.40824212607464e-06	8.96509532698854e-08	PanUKBB	ph495	Asthma (UKBB)	IMD	Trans-ethnic (CSA,EUR,MID)	Asthma	4.74153930627394e-06	●
ph495_PanUKBB_PanUKBBR2_1	PC12	0.0085254203142121	1.39597626853398e-06	5.36682875122729e-13	PanUKBB	ph495	Asthma (UKBB)	IMD	Trans-ethnic (CSA,EUR,MID)	Asthma	8.80900167442824e-12	●
ph495_PanUKBB_PanUKBBR2_1	PC13	0.0315313043638225	1.54650215721776e-06	7.87916571253442e-142	PanUKBB	ph495	Asthma (UKBB)	IMD	Trans-ethnic (CSA,EUR,MID)	Asthma	9.37620719791596e-140	●
