"File_ID"	"First_Author"	"Year"	"Reference"	"Trait_ID_2.0"	"Trait_long"	"Trait_class"	"N0"	"N1"	"N"	"SNP_number"	"Chip"	"Population"	"Collection"	"Trait"
"CD2_BENIGN_BONE_SHORT_UPPER_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_BONE_SHORT_UPPER"	"Benign neoplasm: Short bones of upper limb (FinnGen)"	"CAN"	218597	195	218792	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_BONE_SHORT_UPPER_FinnGen_FinnGenR5_1"
"CD2_BENIGN_BONE_SHORT_UPPER_EXALLC_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_BONE_SHORT_UPPER_EXALLC"	"Benign neoplasm: Short bones of upper limb (other cancers excluded from controls) (FinnGen)"	"CAN"	180598	195	180793	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_BONE_SHORT_UPPER_EXALLC_FinnGen_FinnGenR5_1"
"CD2_BENIGN_BONE_SKULL_FACE_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_BONE_SKULL_FACE"	"Benign neoplasm: Bones of skull and face (FinnGen)"	"CAN"	218672	120	218792	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_BONE_SKULL_FACE_FinnGen_FinnGenR5_1"
"CD2_BENIGN_BONE_SKULL_FACE_EXALLC_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_BONE_SKULL_FACE_EXALLC"	"Benign neoplasm: Bones of skull and face (all cancers excluded) (FinnGen)"	"CAN"	180676	120	180796	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_BONE_SKULL_FACE_EXALLC_FinnGen_FinnGenR5_1"
"CD2_BENIGN_BRAIN_CNS_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_BRAIN_CNS"	"Benign neoplasm of brain and other parts of central nervous system (FinnGen)"	"CAN"	217869	923	218792	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_BRAIN_CNS_FinnGen_FinnGenR5_1"
"CD2_BENIGN_BRAIN_CNS_EXALLC_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_BRAIN_CNS_EXALLC"	"Benign neoplasm of brain and other parts of central nervous system (ICD C excluded) (FinnGen)"	"CAN"	180338	923	181261	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_BRAIN_CNS_EXALLC_FinnGen_FinnGenR5_1"
"CD2_BENIGN_BRAIN_NOS_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_BRAIN_NOS"	"Benign neoplasm: Brain, unspecified (FinnGen)"	"CAN"	218705	87	218792	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_BRAIN_NOS_FinnGen_FinnGenR5_1"
"CD2_BENIGN_BRAIN_NOS_EXALLC_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_BRAIN_NOS_EXALLC"	"Benign neoplasm: Brain, unspecified (all cancers excluded) (FinnGen)"	"CAN"	180717	87	180804	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_BRAIN_NOS_EXALLC_FinnGen_FinnGenR5_1"
"CD2_BENIGN_BRAIN_SUPRATENT_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_BRAIN_SUPRATENT"	"Benign neoplasm: Brain, supratentorial (FinnGen)"	"CAN"	218574	218	218792	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_BRAIN_SUPRATENT_FinnGen_FinnGenR5_1"
"CD2_BENIGN_BRAIN_SUPRATENT_EXALLC_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_BRAIN_SUPRATENT_EXALLC"	"Benign neoplasm: Brain, supratentorial (other cancers excluded from controls) (FinnGen)"	"CAN"	180657	218	180875	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_BRAIN_SUPRATENT_EXALLC_FinnGen_FinnGenR5_1"
"CD2_BENIGN_BREAST_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_BREAST"	"Benign neoplasm of breast (FinnGen)"	"CAN"	121500	2079	123579	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_BREAST_FinnGen_FinnGenR5_1"
"CD2_BENIGN_BREAST_EXALLC_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_BREAST_EXALLC"	"Benign neoplasm of breast (ICD C excluded) (FinnGen)"	"CAN"	101074	2079	103153	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_BREAST_EXALLC_FinnGen_FinnGenR5_1"
"CD2_BENIGN_BRONCHUS_LUNG_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_BRONCHUS_LUNG"	"Benign neoplasm: Bronchus and lung (FinnGen)"	"CAN"	218645	147	218792	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_BRONCHUS_LUNG_FinnGen_FinnGenR5_1"
"CD2_BENIGN_BRONCHUS_LUNG_EXALLC_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_BRONCHUS_LUNG_EXALLC"	"Benign neoplasm: Bronchus and lung (all cancers excluded) (FinnGen)"	"CAN"	180646	147	180793	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_BRONCHUS_LUNG_EXALLC_FinnGen_FinnGenR5_1"
"CD2_BENIGN_CAECUM_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_CAECUM"	"Benign neoplasm: Caecum (FinnGen)"	"CAN"	217804	988	218792	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_CAECUM_FinnGen_FinnGenR5_1"
"CD2_BENIGN_CAECUM_EXALLC_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_CAECUM_EXALLC"	"Benign neoplasm: Caecum (ICD C excluded) (FinnGen)"	"CAN"	180144	988	181132	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_CAECUM_EXALLC_FinnGen_FinnGenR5_1"
"CD2_BENIGN_CHOROID_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_CHOROID"	"Benign neoplasm: Choroid (FinnGen)"	"CAN"	218216	576	218792	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_CHOROID_FinnGen_FinnGenR5_1"
"CD2_BENIGN_CHOROID_EXALLC_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_CHOROID_EXALLC"	"Benign neoplasm: Choroid (ICD C excluded) (FinnGen)"	"CAN"	180354	576	180930	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_CHOROID_EXALLC_FinnGen_FinnGenR5_1"
"CD2_BENIGN_COLON_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_COLON"	"Benign neoplasm: Colon (FinnGen)"	"CAN"	211357	7435	218792	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_COLON_FinnGen_FinnGenR5_1"
"CD2_BENIGN_COLON_EXALLC_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_COLON_EXALLC"	"Benign neoplasm: Colon (ICD C excluded) (FinnGen)"	"CAN"	175919	7435	183354	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_COLON_EXALLC_FinnGen_FinnGenR5_1"
"CD2_BENIGN_COLON_NOS_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_COLON_NOS"	"Benign neoplasm: Colon, unspecified (FinnGen)"	"CAN"	215455	3337	218792	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_COLON_NOS_FinnGen_FinnGenR5_1"
"CD2_BENIGN_COLON_NOS_EXALLC_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_COLON_NOS_EXALLC"	"Benign neoplasm: Colon, unspecified (ICD C excluded) (FinnGen)"	"CAN"	178568	3337	181905	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_COLON_NOS_EXALLC_FinnGen_FinnGenR5_1"
"CD2_BENIGN_COLORECANI_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_COLORECANI"	"Benign neoplasm of colon, rectum, anus and anal canal (FinnGen)"	"CAN"	209480	9312	218792	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_COLORECANI_FinnGen_FinnGenR5_1"
"CD2_BENIGN_COLORECANI_EXALLC_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_COLORECANI_EXALLC"	"Benign neoplasm of colon, rectum, anus and anal canal (ICD C excluded) (FinnGen)"	"CAN"	174707	9312	184019	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_COLORECANI_EXALLC_FinnGen_FinnGenR5_1"
"CD2_BENIGN_CONJUNCTIVA_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_CONJUNCTIVA"	"Benign neoplasm: Conjunctiva (FinnGen)"	"CAN"	218383	409	218792	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_CONJUNCTIVA_FinnGen_FinnGenR5_1"
"CD2_BENIGN_CONJUNCTIVA_EXALLC_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_CONJUNCTIVA_EXALLC"	"Benign neoplasm: Conjunctiva (ICD C excluded) (FinnGen)"	"CAN"	180457	409	180866	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_CONJUNCTIVA_EXALLC_FinnGen_FinnGenR5_1"
"CD2_BENIGN_CONNECTIVE_SOFT_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_CONNECTIVE_SOFT"	"Other benign neoplasms of connective and other soft tissue (FinnGen)"	"CAN"	217295	1497	218792	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_CONNECTIVE_SOFT_FinnGen_FinnGenR5_1"
"CD2_BENIGN_CONNECTIVE_SOFT_EXALLC_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_CONNECTIVE_SOFT_EXALLC"	"Other benign neoplasms of connective and other soft tissue (ICD C excluded) (FinnGen)"	"CAN"	179615	1497	181112	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_CONNECTIVE_SOFT_EXALLC_FinnGen_FinnGenR5_1"
"CD2_BENIGN_CONNSOFT_HEADFACETRUNK_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_CONNSOFT_HEADFACETRUNK"	"Benign neoplasm: Connective and other soft tissue of head, face and neck (FinnGen)"	"CAN"	218530	262	218792	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_CONNSOFT_HEADFACETRUNK_FinnGen_FinnGenR5_1"
"CD2_BENIGN_CONNSOFT_HEADFACETRUNK_EXALLC_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_CONNSOFT_HEADFACETRUNK_EXALLC"	"Benign neoplasm: Connective and other soft tissue of head, face and neck (other cancers excluded from controls) (FinnGen)"	"CAN"	180557	262	180819	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_CONNSOFT_HEADFACETRUNK_EXALLC_FinnGen_FinnGenR5_1"
"CD2_BENIGN_CONNSOFT_LOWERLIMB_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_CONNSOFT_LOWERLIMB"	"Benign neoplasm: Connective and other soft tissue of lower limb, including hip (FinnGen)"	"CAN"	218457	335	218792	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_CONNSOFT_LOWERLIMB_FinnGen_FinnGenR5_1"
"CD2_BENIGN_CONNSOFT_LOWERLIMB_EXALLC_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_CONNSOFT_LOWERLIMB_EXALLC"	"Benign neoplasm: Connective and other soft tissue of lower limb, including hip (other cancers excluded from controls) (FinnGen)"	"CAN"	180509	335	180844	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_CONNSOFT_LOWERLIMB_EXALLC_FinnGen_FinnGenR5_1"
"CD2_BENIGN_CONNSOFT_NOS_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_CONNSOFT_NOS"	"Benign neoplasm: Connective and other soft tissue, unspecified (FinnGen)"	"CAN"	218653	139	218792	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_CONNSOFT_NOS_FinnGen_FinnGenR5_1"
"CD2_BENIGN_CONNSOFT_NOS_EXALLC_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_CONNSOFT_NOS_EXALLC"	"Benign neoplasm: Connective and other soft tissue, unspecified (other cancers excluded from controls) (FinnGen)"	"CAN"	180652	139	180791	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_CONNSOFT_NOS_EXALLC_FinnGen_FinnGenR5_1"
"CD2_BENIGN_CONNSOFT_TRUNK_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_CONNSOFT_TRUNK"	"Benign neoplasm: Connective and other soft tissue of trunk, unspecified (FinnGen)"	"CAN"	218704	88	218792	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_CONNSOFT_TRUNK_FinnGen_FinnGenR5_1"
"CD2_BENIGN_CONNSOFT_TRUNK_EXALLC_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_CONNSOFT_TRUNK_EXALLC"	"Benign neoplasm: Connective and other soft tissue of trunk, unspecified (all cancers excluded) (FinnGen)"	"CAN"	180695	88	180783	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_CONNSOFT_TRUNK_EXALLC_FinnGen_FinnGenR5_1"
"CD2_BENIGN_CONNSOFT_UPPERLIMB_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_CONNSOFT_UPPERLIMB"	"Benign neoplasm: Connective and other soft tissue of upper limb, including shoulder (FinnGen)"	"CAN"	218197	595	218792	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_CONNSOFT_UPPERLIMB_FinnGen_FinnGenR5_1"
"CD2_BENIGN_CONNSOFT_UPPERLIMB_EXALLC_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_CONNSOFT_UPPERLIMB_EXALLC"	"Benign neoplasm: Connective and other soft tissue of upper limb, including shoulder (ICD C excluded) (FinnGen)"	"CAN"	180280	595	180875	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_CONNSOFT_UPPERLIMB_EXALLC_FinnGen_FinnGenR5_1"
"CD2_BENIGN_CORPUS_UTERI_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_CORPUS_UTERI"	"Other benign neoplasm of uterus: Corpus uteri (FinnGen)"	"CAN"	123485	94	123579	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_CORPUS_UTERI_FinnGen_FinnGenR5_1"
"CD2_BENIGN_CORPUS_UTERI_EXALLC_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_CORPUS_UTERI_EXALLC"	"Other benign neoplasm of uterus: Corpus uteri (all cancers excluded) (FinnGen)"	"CAN"	102444	94	102538	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_CORPUS_UTERI_EXALLC_FinnGen_FinnGenR5_1"
"CD2_BENIGN_CRANIAL_NERVE_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_CRANIAL_NERVE"	"Benign neoplasm: Cranial nerves (FinnGen)"	"CAN"	218435	357	218792	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_CRANIAL_NERVE_FinnGen_FinnGenR5_1"
"CD2_BENIGN_CRANIAL_NERVE_EXALLC_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_CRANIAL_NERVE_EXALLC"	"Benign neoplasm: Cranial nerves (ICD C excluded) (FinnGen)"	"CAN"	180600	357	180957	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_CRANIAL_NERVE_EXALLC_FinnGen_FinnGenR5_1"
"CD2_BENIGN_DESCENDING_COLON_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_DESCENDING_COLON"	"Benign neoplasm: Descending colon (FinnGen)"	"CAN"	218123	669	218792	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_DESCENDING_COLON_FinnGen_FinnGenR5_1"
"CD2_BENIGN_DESCENDING_COLON_EXALLC_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_DESCENDING_COLON_EXALLC"	"Benign neoplasm: Descending colon (ICD C excluded) (FinnGen)"	"CAN"	180360	669	181029	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_DESCENDING_COLON_EXALLC_FinnGen_FinnGenR5_1"
"CD2_BENIGN_DUODENUM_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_DUODENUM"	"Benign neoplasm: Duodenum (FinnGen)"	"CAN"	218497	295	218792	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_DUODENUM_FinnGen_FinnGenR5_1"
"CD2_BENIGN_DUODENUM_EXALLC_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_DUODENUM_EXALLC"	"Benign neoplasm: Duodenum (other cancers excluded from controls) (FinnGen)"	"CAN"	180558	295	180853	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_DUODENUM_EXALLC_FinnGen_FinnGenR5_1"
"CD2_BENIGN_EAR_NASAL_SINUS_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_EAR_NASAL_SINUS"	"Benign neoplasm: Middle ear, nasal cavity and accessory sinuses (FinnGen)"	"CAN"	218285	507	218792	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_EAR_NASAL_SINUS_FinnGen_FinnGenR5_1"
"CD2_BENIGN_EAR_NASAL_SINUS_EXALLC_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_EAR_NASAL_SINUS_EXALLC"	"Benign neoplasm: Middle ear, nasal cavity and accessory sinuses (ICD C excluded) (FinnGen)"	"CAN"	180399	507	180906	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_EAR_NASAL_SINUS_EXALLC_FinnGen_FinnGenR5_1"
"CD2_BENIGN_EAR_RESP_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_EAR_RESP"	"Benign neoplasm of middle ear and respiratory system (FinnGen)"	"CAN"	217747	1045	218792	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_EAR_RESP_FinnGen_FinnGenR5_1"
"CD2_BENIGN_EAR_RESP_EXALLC_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_EAR_RESP_EXALLC"	"Benign neoplasm of middle ear and respiratory system (ICD C excluded) (FinnGen)"	"CAN"	179982	1045	181027	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_EAR_RESP_EXALLC_FinnGen_FinnGenR5_1"
"CD2_BENIGN_ENDOCRINE_OTH_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_ENDOCRINE_OTH"	"Benign neoplasm of other and unspecified endocrine glands (FinnGen)"	"CAN"	217168	1624	218792	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_ENDOCRINE_OTH_FinnGen_FinnGenR5_1"
"CD2_BENIGN_ENDOCRINE_OTH_EXALLC_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_ENDOCRINE_OTH_EXALLC"	"Benign neoplasm of other and unspecified endocrine glands (ICD C excluded) (FinnGen)"	"CAN"	179595	1624	181219	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_ENDOCRINE_OTH_EXALLC_FinnGen_FinnGenR5_1"
"CD2_BENIGN_EXALLC_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_EXALLC"	"Benign neoplasms (ICD C excluded) (FinnGen)"	"CAN"	143167	52384	195551	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_EXALLC_FinnGen_FinnGenR5_1"
"CD2_BENIGN_EYE_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_EYE"	"Benign neoplasm of eye and adnexa (FinnGen)"	"CAN"	217601	1191	218792	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_EYE_FinnGen_FinnGenR5_1"
"CD2_BENIGN_EYE_EXALLC_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_EYE_EXALLC"	"Benign neoplasm of eye and adnexa (ICD C excluded) (FinnGen)"	"CAN"	179913	1191	181104	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_EYE_EXALLC_FinnGen_FinnGenR5_1"
"CD2_BENIGN_FEMALE_GEN_OTH_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_FEMALE_GEN_OTH"	"Benign neoplasm of other and unspecified female genital organs (FinnGen)"	"CAN"	122917	662	123579	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_FEMALE_GEN_OTH_FinnGen_FinnGenR5_1"
"CD2_BENIGN_FEMALE_GEN_OTH_EXALLC_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_FEMALE_GEN_OTH_EXALLC"	"Benign neoplasm of other and unspecified female genital organs (ICD C excluded) (FinnGen)"	"CAN"	102019	662	102681	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_FEMALE_GEN_OTH_EXALLC_FinnGen_FinnGenR5_1"
"CD2_BENIGN_HEAMANGIOMA_LYMPHANGIOMA_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_HEAMANGIOMA_LYMPHANGIOMA"	"Haemangioma and lymphangioma, any site (FinnGen)"	"CAN"	217549	1243	218792	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_HEAMANGIOMA_LYMPHANGIOMA_FinnGen_FinnGenR5_1"
"CD2_BENIGN_HEAMANGIOMA_LYMPHANGIOMA_EXALLC_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_HEAMANGIOMA_LYMPHANGIOMA_EXALLC"	"Haemangioma and lymphangioma, any site (ICD C excluded) (FinnGen)"	"CAN"	179808	1243	181051	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_HEAMANGIOMA_LYMPHANGIOMA_EXALLC_FinnGen_FinnGenR5_1"
"CD2_BENIGN_HEMANGIOMA_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_HEMANGIOMA"	"Haemangioma, any site (FinnGen)"	"CAN"	217648	1144	218792	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_HEMANGIOMA_FinnGen_FinnGenR5_1"
"CD2_BENIGN_HEMANGIOMA_EXALLC_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CD2_BENIGN_HEMANGIOMA_EXALLC"	"Haemangioma, any site (ICD C excluded) (FinnGen)"	"CAN"	179883	1144	181027	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"CD2_BENIGN_HEMANGIOMA_EXALLC_FinnGen_FinnGenR5_1"
